pollster_rating_name,methodology,numeric_grade,start_date,end_date,sample_size,state,candidate_name,percent,transparency_score,population_group,days_until_election
Ipsos,Probability Panel,2.8,2024-01-03,2024-01-09,4677,National,Donald Trump,48,9.5,adults,301
Ipsos,Probability Panel,2.8,2024-01-03,2024-01-09,4677,National,Donald Trump,30,9.5,adults,301
Ipsos,Probability Panel,2.8,2024-01-03,2024-01-09,3815,National,Donald Trump,38,9.5,registered voters,301
Ipsos,Probability Panel,2.8,2024-01-03,2024-01-09,3815,National,Donald Trump,33,9.5,registered voters,301
Emerson College,Mixed,2.9,2024-01-05,2024-01-08,1294,Nevada,Donald Trump,47,7,registered voters,302
Emerson College,Mixed,2.9,2024-01-05,2024-01-08,1294,Nevada,Donald Trump,42.2,7,registered voters,302
Quinnipiac University,Live Phone,2.8,2024-01-04,2024-01-08,1680,Pennsylvania,Donald Trump,46,9,registered voters,302
Quinnipiac University,Live Phone,2.8,2024-01-04,2024-01-08,1680,Pennsylvania,Donald Trump,39,9,registered voters,302
Suffolk University,Live Phone,2.9,2024-01-03,2024-01-07,1000,New Hampshire,Donald Trump,34.1,8,likely voters,303
Ipsos,Probability Panel,2.8,2024-01-03,2024-01-07,2027,National,Donald Trump,34,9.5,adults,303
Suffolk University,Live Phone,2.9,2023-12-23,2023-12-26,1000,National,Donald Trump,43.8,8,registered voters,315
Suffolk University,Live Phone,2.9,2023-12-23,2023-12-26,1000,National,Donald Trump,37.2,8,registered voters,315
YouGov,Online Panel,3,2023-12-18,2023-12-23,1765,National,Donald Trump,42,9,registered voters,318
Mason-Dixon Polling & Strategy,Live Phone,2.6,2023-12-15,2023-12-19,625,Virginia,Donald Trump,43,6,registered voters,322
Mason-Dixon Polling & Strategy,Live Phone,2.6,2023-12-15,2023-12-19,625,Virginia,Donald Trump,36,6,registered voters,322
YouGov,Online Panel,3,2023-12-16,2023-12-18,1336,National,Donald Trump,43,9,registered voters,323
YouGov,Online Panel,3,2023-12-14,2023-12-18,1027,National,Donald Trump,44,9,registered voters,323
YouGov,Online Panel,3,2023-12-14,2023-12-18,1027,National,Donald Trump,41,9,registered voters,323
YouGov,Online Panel,3,2023-12-14,2023-12-18,1027,National,Donald Trump,45,9,registered voters,323
YouGov,Online Panel,3,2023-12-14,2023-12-18,1027,National,Donald Trump,44,9,registered voters,323
Quinnipiac University,Live Phone,2.8,2023-12-14,2023-12-18,1647,National,Donald Trump,46,9,registered voters,323
Quinnipiac University,Live Phone,2.8,2023-12-14,2023-12-18,1647,National,Donald Trump,36,9,registered voters,323
Quinnipiac University,Live Phone,2.8,2023-12-14,2023-12-18,1647,National,Donald Trump,38,9,registered voters,323
YouGov,Online Panel,3,2023-12-01,2023-12-18,800,Colorado,Donald Trump,40,9,adults,323
Emerson College,Mixed,2.9,2023-12-15,2023-12-17,1094,Iowa,Donald Trump,48.2,7,registered voters,324
Echelon Insights,Online Panel,2.7,2023-12-12,2023-12-16,1012,National,Donald Trump,47,9,likely voters,325
Echelon Insights,Online Panel,2.7,2023-12-12,2023-12-16,1012,National,Donald Trump,41,9,likely voters,325
The New York Times/Siena College,Live Phone,3,2023-12-10,2023-12-14,1016,National,Donald Trump,46,9,registered voters,327
The New York Times/Siena College,Live Phone,3,2023-12-10,2023-12-14,1016,National,Donald Trump,45,9,likely voters,327
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-12-10,2023-12-13,1007,National,Donald Trump,50,6,registered voters,328
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-12-10,2023-12-13,1007,National,Donald Trump,41,6,registered voters,328
Muhlenberg College Institute of Public Opinion,Live Phone,2.8,2023-11-20,2023-12-13,421,Pennsylvania,Donald Trump,41,8,registered voters,328
Muhlenberg College Institute of Public Opinion,Live Phone,2.8,2023-11-20,2023-12-13,421,Pennsylvania,Donald Trump,37,8,registered voters,328
YouGov,Online Panel,3,2023-12-01,2023-12-10,1200,Texas,Donald Trump,45,9,registered voters,331
YouGov,Online Panel,3,2023-12-01,2023-12-10,1200,Texas,Donald Trump,42,9,registered voters,331
Marist College,Mixed,2.9,2023-12-04,2023-12-07,1129,National,Donald Trump,48,7,registered voters,334
CNN,Mixed,2.8,2023-11-30,2023-12-07,1068,Georgia,Donald Trump,49,10,registered voters,334
CNN,Mixed,2.8,2023-11-30,2023-12-07,1068,Georgia,Donald Trump,42,10,registered voters,334
Emerson College,Mixed,2.9,2023-12-04,2023-12-06,1000,National,Donald Trump,47.4,7,registered voters,335
Emerson College,Mixed,2.9,2023-12-04,2023-12-06,1000,National,Donald Trump,43.4,7,registered voters,335
CNN,Mixed,2.8,2023-11-29,2023-12-06,1197,Michigan,Donald Trump,50,10,registered voters,335
CNN,Mixed,2.8,2023-11-29,2023-12-06,1197,Michigan,Donald Trump,39,10,registered voters,335
YouGov,Online Panel,3,2023-12-02,2023-12-05,1291,National,Donald Trump,41,9,registered voters,336
YouGov,Online Panel,3,2023-11-25,2023-11-27,1323,National,Donald Trump,42,9,registered voters,344
YouGov,Online Panel,3,2023-11-20,2023-11-27,1000,National,Donald Trump,37,9,adults,344
YouGov,Online Panel,3,2023-11-20,2023-11-27,1000,National,Donald Trump,36,9,adults,344
Emerson College,Mixed,2.9,2023-11-17,2023-11-20,1475,National,Donald Trump,47.3,7,registered voters,351
Emerson College,Mixed,2.9,2023-11-17,2023-11-20,1475,National,Donald Trump,42.2,7,registered voters,351
Roanoke College Institute for Policy and Opinion Research,Mixed,2.6,2023-11-12,2023-11-20,686,Virginia,Donald Trump,44,7,adults,351
Echelon Insights,Online Panel,2.7,2023-11-14,2023-11-17,1006,National,Donald Trump,47,9,likely voters,354
Siena College,Mixed,2.7,2023-11-12,2023-11-15,803,New York,Donald Trump,36,7,registered voters,356
Siena College,Mixed,2.7,2023-11-12,2023-11-15,803,New York,Donald Trump,28,7,registered voters,356
Ipsos,Probability Panel,2.8,2023-11-13,2023-11-14,1006,National,Donald Trump,51,9.5,adults,357
Ipsos,Probability Panel,2.8,2023-11-13,2023-11-14,1006,National,Donald Trump,32,9.5,adults,357
YouGov,Online Panel,3,2023-11-11,2023-11-14,1272,National,Donald Trump,43,9,registered voters,357
Emerson College,Mixed,2.9,2023-11-11,2023-11-14,1000,California,Donald Trump,36.9,7,registered voters,357
Emerson College,Mixed,2.9,2023-11-11,2023-11-14,1000,California,Donald Trump,30.8,7,registered voters,357
Emerson College,Mixed,2.9,2023-11-11,2023-11-14,1000,California,Donald Trump,34.9,7,registered voters,357
Emerson College,Mixed,2.9,2023-11-11,2023-11-14,1000,California,Donald Trump,37.9,7,registered voters,357
Hart Research Associates/Public Opinion Strategies,Live Phone,2.6,2023-11-10,2023-11-14,1000,National,Donald Trump,48,4,registered voters,357
Emerson College,Mixed,2.9,2023-11-10,2023-11-13,917,New Hampshire,Donald Trump,41.9,7,registered voters,358
Emerson College,Mixed,2.9,2023-11-10,2023-11-13,917,New Hampshire,Donald Trump,36.7,7,registered voters,358
Emerson College,Mixed,2.9,2023-11-10,2023-11-13,917,New Hampshire,Donald Trump,43.4,7,registered voters,358
Emerson College,Mixed,2.9,2023-11-10,2023-11-13,917,New Hampshire,Donald Trump,42.5,7,registered voters,358
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-11-10,2023-11-13,1001,National,Donald Trump,50,6,registered voters,358
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-11-10,2023-11-13,1001,National,Donald Trump,50,6,registered voters,358
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-11-10,2023-11-13,1001,National,Donald Trump,49,6,registered voters,358
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-11-10,2023-11-13,1001,National,Donald Trump,48,6,registered voters,358
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-11-10,2023-11-13,1001,National,Donald Trump,47,6,registered voters,358
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-11-10,2023-11-13,1001,National,Donald Trump,41,6,registered voters,358
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-11-10,2023-11-13,1001,National,Donald Trump,40,6,registered voters,358
Emerson College,Mixed,2.9,2023-11-10,2023-11-13,1000,Ohio,Donald Trump,50,7,registered voters,358
Emerson College,Mixed,2.9,2023-11-10,2023-11-13,1000,Ohio,Donald Trump,44.9,7,registered voters,358
Marquette University Law School,Probability Panel,3,2023-11-02,2023-11-07,856,National,Donald Trump,52,10,registered voters,364
Marquette University Law School,Probability Panel,3,2023-11-02,2023-11-07,668,National,Donald Trump,51,10,likely voters,364
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,1000,Michigan,Donald Trump,41,7,registered voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,788,Michigan,Donald Trump,43,7,likely voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,1000,Pennsylvania,Donald Trump,46.4,7,registered voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,816,Pennsylvania,Donald Trump,49.1,7,likely voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,1000,Georgia,Donald Trump,46.9,7,registered voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,780,Georgia,Donald Trump,49.1,7,likely voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,1000,Wisconsin,Donald Trump,43.8,7,registered voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,819,Wisconsin,Donald Trump,45.2,7,likely voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,1000,Arizona,Donald Trump,42.8,7,registered voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,778,Arizona,Donald Trump,45.5,7,likely voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,1000,Nevada,Donald Trump,46.2,7,registered voters,367
Emerson College,Mixed,2.9,2023-10-30,2023-11-04,770,Nevada,Donald Trump,47.3,7,likely voters,367
YouGov,Online Panel,3,2023-10-30,2023-11-03,1759,National,Donald Trump,51,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Arizona,Donald Trump,49,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Arizona,Donald Trump,49,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Arizona,Donald Trump,48,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Arizona,Donald Trump,48,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Arizona,Donald Trump,33,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Arizona,Donald Trump,34,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,629,Georgia,Donald Trump,49,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,629,Georgia,Donald Trump,49,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,629,Georgia,Donald Trump,45,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,629,Georgia,Donald Trump,47,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,629,Georgia,Donald Trump,36,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,629,Georgia,Donald Trump,38,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,616,Michigan,Donald Trump,48,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,616,Michigan,Donald Trump,46,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,616,Michigan,Donald Trump,47,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,616,Michigan,Donald Trump,46,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,616,Michigan,Donald Trump,34,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,616,Michigan,Donald Trump,34,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,611,Nevada,Donald Trump,52,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,611,Nevada,Donald Trump,52,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,611,Nevada,Donald Trump,48,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,611,Nevada,Donald Trump,50,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,611,Nevada,Donald Trump,38,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,611,Nevada,Donald Trump,40,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,600,Pennsylvania,Donald Trump,48,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,600,Pennsylvania,Donald Trump,49,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,600,Pennsylvania,Donald Trump,47,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,600,Pennsylvania,Donald Trump,48,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,600,Pennsylvania,Donald Trump,35,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,600,Pennsylvania,Donald Trump,36,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Wisconsin,Donald Trump,45,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Wisconsin,Donald Trump,45,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Wisconsin,Donald Trump,47,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Wisconsin,Donald Trump,48,9,likely voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Wisconsin,Donald Trump,35,9,registered voters,368
The New York Times/Siena College,Live Phone,3,2023-10-22,2023-11-03,603,Wisconsin,Donald Trump,35,9,likely voters,368
Data for Progress,Mixed,2.6,2023-10-31,2023-11-02,597,Ohio,Donald Trump,51,6,likely voters,369
CNN,Probability Panel,2.8,2023-10-27,2023-11-02,1271,National,Donald Trump,49,10,registered voters,369
CNN,Probability Panel,2.8,2023-10-27,2023-11-02,1271,National,Donald Trump,41,10,registered voters,369
Marquette University Law School,Mixed,3,2023-10-26,2023-11-02,908,Wisconsin,Donald Trump,48,10,registered voters,369
YouGov,Online Panel,3,2023-10-28,2023-10-31,1500,National,Donald Trump,38,9,adults,371
YouGov,Online Panel,3,2023-10-28,2023-10-31,1333,National,Donald Trump,42,9,registered voters,371
Quinnipiac University,Live Phone,2.8,2023-10-26,2023-10-30,1610,National,Donald Trump,46,9,registered voters,372
Quinnipiac University,Live Phone,2.8,2023-10-26,2023-10-30,1610,National,Donald Trump,36,9,registered voters,372
Quinnipiac University,Live Phone,2.8,2023-10-26,2023-10-30,1610,National,Donald Trump,35,9,registered voters,372
Echelon Insights,Online Panel,2.7,2023-10-23,2023-10-26,1029,National,Donald Trump,47,9,likely voters,376
Suffolk University,Live Phone,2.9,2023-10-17,2023-10-20,1000,National,Donald Trump,36.5,8,registered voters,382
Suffolk University,Live Phone,2.9,2023-10-17,2023-10-20,1000,National,Donald Trump,41,8,registered voters,382
Suffolk University,Live Phone,2.9,2023-10-17,2023-10-20,1000,National,Donald Trump,37,8,registered voters,382
Suffolk University,Live Phone,2.9,2023-10-17,2023-10-20,1000,National,Donald Trump,41,8,registered voters,382
Siena College,Mixed,2.7,2023-10-15,2023-10-19,1225,New York,Donald Trump,37,7,registered voters,383
Siena College,Mixed,2.7,2023-10-15,2023-10-19,1225,New York,Donald Trump,31,7,registered voters,383
Emerson College,Mixed,2.9,2023-10-16,2023-10-17,1578,National,Donald Trump,47.2,7,registered voters,385
Emerson College,Mixed,2.9,2023-10-16,2023-10-17,1578,National,Donald Trump,47.9,7,registered voters,385
YouGov,Online Panel,3,2023-10-12,2023-10-16,1123,National,Donald Trump,43,9,registered voters,386
YouGov,Online Panel,3,2023-10-12,2023-10-16,1123,National,Donald Trump,40,9,registered voters,386
YouGov,Online Panel,3,2023-10-12,2023-10-16,1123,National,Donald Trump,39,9,registered voters,386
Selzer & Co.,Live Phone,2.8,2023-10-10,2023-10-15,784,National,Donald Trump,40,7.5,likely voters,387
Marist College,Mixed,2.9,2023-10-11,2023-10-11,1218,National,Donald Trump,46,7,registered voters,391
Marist College,Mixed,2.9,2023-10-11,2023-10-11,1218,National,Donald Trump,37,7,registered voters,391
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-10-06,2023-10-09,1007,National,Donald Trump,48,6,registered voters,393
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-10-06,2023-10-09,1007,National,Donald Trump,45,6,registered voters,393
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2023-10-06,2023-10-09,1007,National,Donald Trump,41,6,registered voters,393
Echelon Insights,Online Panel,2.7,2023-10-04,2023-10-05,1033,National,Donald Trump,41,9,likely voters,397
Emerson College,Mixed,2.9,2023-10-02,2023-10-04,438,Ohio,Donald Trump,44.6,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,430,Pennsylvania,Donald Trump,45.3,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,490,Idaho,Donald Trump,54.5,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,532,Wisconsin,Donald Trump,42,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,491,Missouri,Donald Trump,50.2,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,487,Kansas,Donald Trump,47,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,539,West Virginia,Donald Trump,59.3,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,462,Indiana,Donald Trump,47.5,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,464,Iowa,Donald Trump,43.5,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,423,Nebraska,Donald Trump,46.8,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,419,North Dakota,Donald Trump,54,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,432,South Dakota,Donald Trump,50.3,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,468,Illinois,Donald Trump,33.7,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,435,Arkansas,Donald Trump,56.6,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,477,Minnesota,Donald Trump,37.8,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,468,Michigan,Donald Trump,42.5,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,442,Colorado,Donald Trump,37.6,8,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,447,Montana,Donald Trump,48.6,7,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,478,Wyoming,Donald Trump,67.6,7,registered voters,398
Emerson College,Mixed,2.9,2023-10-01,2023-10-04,410,Tennessee,Donald Trump,55.3,7,registered voters,398
